subject_id,race,sex,age,has_injury,role,role_number,resistance
15912,Black,Female,23,No,A,1,verbal non-compliance
15913,White,Male,65,Yes,A,1,tensed
15914,Black,Male,17,Yes,A,1,fled on foot
15915,Black,Male,16,No,A,1,fled in vehicle
15916,Null,Null,0,,S,1,verbal non-compliance
15917,Black,Male,26,,A,1,commission of crime
15918,Black,Male,37,,A,1,commission of crime
15919,Black,Female,21,,S,1,verbal non-compliance
15920,White,Female,24,No,A,1,assaulted officer
15921,White,Male,24,Yes,A,1,fled on foot
15922,White,Male,20,,S,1,commission of crime
15923,Null,Null,30,Yes,A,1,commission of crime
15924,Native American,Male,52,,A,1,verbal non-compliance
15925,Other / Mixed Race,Male,18,,S,1,commission of crime
15926,Other / Mixed Race,Male,20,,S,4,commission of crime
15927,Black,Male,25,,S,3,commission of crime
15928,Other / Mixed Race,Female,17,Yes,A,1,commission of crime
15929,White,Male,25,Yes,OT,1,tensed
15930,Native American,Male,32,Yes,A,1,commission of crime
15931,Asian,Male,21,,S,1,commission of crime
15932,Black,Male,17,No,A,1,fled on foot
15933,Black,Male,11,Yes,A,2,fled on foot
15934,Native American,Male,51,,A,1,tensed
15935,Black,Male,60,,A,1,tensed
15936,Black,Male,35,No,A,1,assaulted officer
15937,Black,Male,25,Yes,A,1,tensed
15938,Black,Male,28,,A,1,assaulted officer
15939,Black,Male,23,Yes,A,1,fled on foot
15940,Native American,Male,28,Yes,A,1,assaulted officer
15941,Black,Female,42,,A,1,unspecified
15942,Black,Male,44,Yes,A,1,commission of crime
15943,Black,Male,22,Yes,A,1,assaulted officer
15944,Black,Female,21,,S,1,commission of crime
15945,Black,Male,14,,A,2,tensed
15946,White,Male,22,No,A,1,tensed
15947,Black,Male,18,,OT,1,tensed
15948,Black,Male,35,Yes,A,1,fled on foot
15949,Black,Male,17,,A,1,tensed
15950,Black,Male,33,Yes,A,1,fled on foot
15951,Black,Male,22,,OT,1,unspecified
15952,Black,Male,26,Yes,A,1,fled on foot
15953,Black,Male,19,No,A,1,fled on foot
15954,Black,Male,42,No,A,1,commission of crime
15955,Black,Female,36,No,A,1,tensed
15956,Black,Male,19,,S,1,commission of crime
15957,Black,Male,25,No,A,1,fled on foot
15958,Black,Male,20,,S,2,tensed
15959,Null,Female,0,,S,1,commission of crime
15960,Black,Male,51,,A,1,tensed
15961,Black,Male,21,Yes,A,2,commission of crime
15962,Black,Male,23,Yes,A,1,assaulted officer
15963,Black,Male,17,No,A,1,assaulted officer
15964,Black,Male,20,No,S,1,commission of crime
15965,Black,Male,30,No,A,1,commission of crime
15966,Black,Male,33,Yes,A,1,commission of crime
15967,White,Female,27,Yes,A,1,verbal non-compliance
15968,Other / Mixed Race,Male,14,,SP,1,tensed
15969,Black,Male,35,,A,1,tensed
15970,Black,Male,25,,A,1,tensed
15971,Black,Male,33,Yes,A,1,fled on foot
15972,Asian,Male,25,Yes,A,1,fled on foot
15973,Black,Male,23,Yes,A,1,tensed
15974,White,Male,29,Yes,A,1,unspecified
15975,Black,Male,32,,A,1,unspecified
15976,Native American,Female,27,,A,1,verbal non-compliance
15977,Black,Male,60,Yes,A,1,commission of crime
15978,White,Male,35,Yes,A,1,assaulted officer
15979,Black,Male,41,,A,1,tensed
15980,White,Female,27,Yes,A,1,assaulted officer
15981,Black,Male,22,No,A,1,fled on foot
15982,Black,Male,27,No,A,3,verbal non-compliance
15983,White,Male,52,Yes,A,1,tensed
15984,White,Male,25,,A,1,tensed
15985,Black,Male,25,No,A,1,assaulted officer
15986,Black,Male,21,No,A,1,tensed
15987,Black,Male,20,Yes,A,1,tensed
15988,White,Male,23,,S,1,commission of crime
15989,Black,Male,21,,A,2,unspecified
15990,Black,Male,33,Yes,A,1,unspecified
15991,Other / Mixed Race,Male,18,Yes,A,2,verbal non-compliance
15992,White,Male,31,No,A,1,tensed
15993,Black,Male,23,Yes,A,1,tensed
15994,Black,Male,36,Yes,A,1,tensed
15995,Black,Male,39,No,A,1,fled on foot
15996,White,Male,35,No,A,2,unspecified
15997,Black,Male,15,,A,5,commission of crime
15998,White,Female,26,,A,1,verbal non-compliance
15999,Black,Male,53,No,OT,1,tensed
16000,Black,Male,29,No,A,3,tensed
16001,White,Male,28,No,OT,1,tensed
16002,White,Male,34,Yes,A,1,fled on foot
16003,Black,Male,21,,S,1,commission of crime
16004,Black,Male,43,No,A,1,tensed
16005,Black,Male,36,No,A,1,fled on foot
16006,White,Male,27,Yes,A,1,assaulted officer
16007,White,Male,34,,A,1,fled in vehicle
16008,Black,Male,21,,S,3,commission of crime
16009,White,Female,22,,V,2,commission of crime
16010,Black,Male,30,No,A,1,tensed
16011,Black,Female,26,No,S,4,unspecified
16012,White,Male,24,Yes,A,2,commission of crime
16013,Black,Male,36,Yes,A,1,verbal non-compliance
16014,Black,Female,21,Yes,OT,1,tensed
16015,White,Male,26,Yes,A,1,assaulted officer
16016,Native American,Male,23,Yes,A,1,tensed
16017,White,Male,26,Yes,A,1,commission of crime
16018,White,Male,23,Yes,A,1,tensed
16019,Black,Male,20,No,S,1,unspecified
16020,Black,Male,19,No,A,2,verbal non-compliance
16021,Black,Male,20,,S,1,commission of crime
16022,Black,Male,42,Yes,A,1,tensed
16023,White,Male,27,No,A,1,tensed
16024,Black,Male,16,No,A,2,fled on foot
16025,Black,Male,23,,A,2,fled on foot
16026,Black,Male,36,Yes,A,1,verbal non-compliance
16027,Black,Male,22,No,A,1,verbal non-compliance
16028,Other / Mixed Race,Male,30,Yes,A,1,unspecified
16029,White,Male,26,Yes,A,1,commission of crime
16030,White,Female,24,Yes,A,1,assaulted officer
16031,Black,Male,52,No,OT,1,tensed
16032,White,Male,35,Yes,S,1,assaulted officer
16033,White,Male,31,Yes,OT,1,tensed
16034,Native American,Male,24,Yes,OT,1,tensed
16035,Native American,Male,24,,A,1,tensed
16036,Null,Male,25,Yes,S,1,tensed
16037,White,Male,34,,OT,1,commission of crime
16038,Black,Male,20,Yes,A,1,fled on foot
16039,White,Male,39,No,OT,1,tensed
16040,Black,Male,19,No,OT,1,fled on foot
16041,Other / Mixed Race,Male,22,Yes,A,1,commission of crime
16042,Black,Male,27,Yes,A,1,fled in vehicle
16043,Black,Male,56,No,A,1,tensed
16044,Black,Male,25,,S,1,verbal non-compliance
16045,Black,Male,22,No,A,1,verbal non-compliance
16046,Black,Male,25,No,A,2,unspecified
16047,Black,Male,21,,S,1,commission of crime
16048,Black,Male,26,Yes,A,1,assaulted officer
16049,White,Male,29,Yes,A,1,assaulted officer
16050,White,Male,21,Yes,A,1,verbal non-compliance
16051,Black,Male,27,,A,1,commission of crime
16052,Black,Male,25,No,A,2,commission of crime
16053,Black,Female,14,,A,1,assaulted officer
16054,Black,Male,39,,A,1,verbal non-compliance
16055,Black,Male,23,No,A,1,tensed
16056,Black,Male,20,No,A,1,tensed
16057,Black,Male,21,No,S,1,tensed
16058,Black,Male,17,Yes,A,1,fled on foot
16059,Black,Male,20,,S,1,commission of crime
16060,Native American,Male,63,,A,1,commission of crime
16061,Black,Male,17,,A,1,tensed
16062,Black,Male,33,Yes,A,1,fled on foot
16063,White,Male,26,Yes,A,1,assaulted officer
16064,Null,Male,21,,S,1,commission of crime
16065,Black,Male,37,No,A,1,assaulted officer
16066,White,Male,23,Yes,A,1,tensed
16067,Black,Female,32,,A,1,unspecified
16068,Black,Male,41,No,A,1,tensed
16069,Black,Male,23,,A,1,tensed
16070,White,Male,27,,A,1,unspecified
16071,Other / Mixed Race,Male,24,Yes,A,1,tensed
16072,Native American,Male,28,,A,1,tensed
16073,White,Male,0,,S,1,commission of crime
16074,Black,Male,16,No,A,2,fled on foot
16075,Black,Male,21,,A,1,fled on foot
16076,White,Male,29,No,A,2,tensed
16077,White,Male,19,No,A,1,assaulted officer
16078,Native American,Male,22,No,A,1,tensed
16079,White,Male,28,Yes,A,1,fled on foot
16080,Asian,Male,29,Yes,A,2,verbal non-compliance
16081,Black,Male,53,Yes,V,1,assaulted officer
16082,Black,Male,38,,S,1,tensed
16083,White,Female,18,No,A,1,verbal non-compliance
16084,Native American,Male,36,Yes,S,1,commission of crime
16085,Black,Male,25,No,A,1,commission of crime
16086,Black,Male,26,No,A,1,fled in vehicle
16087,Black,Male,60,Yes,A,1,commission of crime
16088,Black,Male,39,Yes,A,1,fled on foot
16089,Black,Female,21,No,S,2,commission of crime
16090,Other / Mixed Race,Male,13,Yes,A,1,fled in vehicle
16091,Black,Male,39,Yes,SP,1,tensed
16092,Null,Null,0,No,S,1,verbal non-compliance
16093,White,Male,34,Yes,S,1,tensed
16094,Black,Male,47,No,A,1,commission of crime
16095,Black,Male,61,Yes,A,1,tensed
16096,Black,Female,27,No,A,1,verbal non-compliance
16097,Black,Female,16,No,A,1,tensed
16098,Black,Male,33,Yes,A,1,fled on foot
16099,Black,Male,24,Yes,A,1,assaulted officer
16100,Black,Male,26,No,A,1,tensed
16101,White,Male,41,Yes,A,1,tensed
16102,Black,Female,36,No,A,1,tensed
16103,Black,Male,30,Yes,S,1,verbal non-compliance
16104,Black,Male,26,,A,1,tensed
16105,Black,Female,18,No,A,1,commission of crime
16106,Black,Male,49,,A,1,fled on foot
16107,Black,Female,25,,S,1,commission of crime
16108,White,Male,29,Yes,A,1,tensed
16109,Black,Male,25,Yes,A,1,tensed
16110,Black,Male,32,No,A,1,tensed
16111,White,Male,22,Yes,SP,1,tensed
16112,Black,Male,19,No,A,1,fled in vehicle
16113,Black,Male,19,No,A,1,fled on foot
16114,Black,Male,17,,S,3,unspecified
16115,Black,Male,28,No,A,1,commission of crime
16116,White,Female,23,,A,1,commission of crime
16117,Native American,Male,20,Yes,A,1,tensed
16118,White,Male,20,Yes,A,1,tensed
16119,White,Female,47,No,S,1,tensed
16120,Black,Male,18,No,S,1,commission of crime
16121,Black,Male,52,No,A,1,assaulted officer
16122,Black,Male,14,,A,2,verbal non-compliance
16123,Black,Female,20,No,S,1,commission of crime
16124,Black,Male,23,,S,2,unspecified
16125,Black,Male,18,No,A,1,commission of crime
16126,Native American,Male,46,,OT,1,tensed
16127,Black,Female,35,No,S,1,tensed
16128,White,Male,27,Yes,A,1,assaulted officer
16129,Black,Male,35,Yes,A,1,tensed
16130,Black,Male,31,No,OT,1,tensed
16131,Black,Male,44,No,A,1,commission of crime
16132,Black,Female,21,No,S,1,commission of crime
16133,Black,Male,16,Yes,A,1,fled in vehicle
16134,Black,Male,0,No,S,1,verbal non-compliance
16135,Black,Male,21,No,A,1,fled on foot
16136,Black,Male,31,,A,1,verbal non-compliance
16137,Black,Male,22,Yes,A,1,tensed
16138,White,Male,20,Yes,A,1,commission of crime
16139,Black,Female,22,No,A,1,tensed
16140,Black,Male,15,,A,1,tensed
16141,White,Male,35,,A,1,tensed
16142,Other / Mixed Race,Male,15,No,A,1,fled in vehicle
16143,Black,Male,18,,S,1,commission of crime
16144,Black,Male,0,,S,1,verbal non-compliance
16145,Native American,Male,21,Yes,A,1,commission of crime
16146,Black,Male,28,No,A,1,fled on foot
16147,Black,Male,25,No,S,1,commission of crime
16148,Black,Male,16,Yes,A,1,fled on foot
16149,Black,Male,27,No,S,1,commission of crime
16150,Black,Male,36,Yes,A,1,fled in vehicle
16151,Black,Male,29,No,A,1,verbal non-compliance
16152,Black,Female,27,,A,1,verbal non-compliance
16153,Black,Male,42,,A,1,tensed
16154,Black,Male,38,,OT,1,verbal non-compliance
16155,Black,Female,41,Yes,A,1,fled in vehicle
16156,Null,Null,20,,S,1,commission of crime
16157,White,Male,34,Yes,A,1,assaulted officer
16158,Native American,Male,28,Yes,A,1,commission of crime
16159,White,Male,49,No,A,1,tensed
16160,Black,Male,16,,A,2,fled on foot
16161,White,Male,18,Yes,A,1,fled on foot
16162,White,Male,22,,A,1,commission of crime
16163,Black,Male,18,,A,1,commission of crime
16164,Black,Male,22,,A,1,commission of crime
16165,Black,Male,18,,S,4,commission of crime
16166,Black,Male,34,No,A,1,commission of crime
16167,Other / Mixed Race,Male,36,Yes,V,1,tensed
16168,Native American,Male,38,Yes,A,1,tensed
16169,Black,Male,23,,A,1,tensed
16170,White,Male,17,Yes,A,1,commission of crime
16171,Black,Female,15,Yes,S,2,unspecified
16172,Native American,Male,25,No,A,1,fled on foot
16173,Other / Mixed Race,Male,30,,A,1,tensed
16174,Black,Male,17,Yes,A,1,fled on foot
16175,Black,Male,58,,A,1,tensed
16176,White,Male,31,Yes,A,1,commission of crime
16177,Black,Male,26,No,A,1,verbal non-compliance
16178,White,Male,24,Yes,A,1,assaulted officer
16179,White,Male,48,No,OT,1,verbal non-compliance
16180,Black,Male,32,No,A,1,fled on foot
16181,Black,Male,20,Yes,A,2,fled on foot
16182,Black,Male,22,No,A,1,tensed
16183,White,Male,21,No,A,1,tensed
16184,Black,Male,18,,A,2,commission of crime
16185,Black,Male,25,,A,1,unspecified
16186,Black,Female,40,Yes,A,1,tensed
16187,Black,Male,30,No,OT,1,verbal non-compliance
16188,White,Male,22,Yes,A,1,commission of crime
16189,Black,Male,31,,A,1,tensed
16190,Black,Male,35,Yes,A,1,fled in vehicle
16191,Black,Male,36,No,A,1,commission of crime
16192,Black,Male,26,No,V,1,verbal non-compliance
16193,White,Female,27,,A,1,verbal non-compliance
16194,Black,Male,16,No,A,1,fled on foot
16195,Black,Male,28,Yes,A,1,tensed
16196,White,Male,51,No,A,1,assaulted officer
16197,Other / Mixed Race,Male,28,Yes,A,1,assaulted officer
16198,Black,Male,22,,A,1,unspecified
16199,Black,Male,47,No,A,1,fled on foot
16200,White,Female,22,,A,1,assaulted officer
16201,Black,Male,26,Yes,A,1,tensed
16202,Black,Male,30,Yes,V,1,verbal non-compliance
16203,Black,Female,21,,S,2,commission of crime
16204,Black,Male,36,No,A,1,unspecified
16205,White,Male,25,,A,1,fled on foot
16206,White,Male,22,,OT,1,commission of crime
16207,White,Female,22,,V,1,verbal non-compliance
16208,Black,Male,35,No,A,1,tensed
16209,White,Male,17,Yes,A,1,fled on foot
16210,White,Female,46,,V,1,tensed
16211,Black,Male,25,No,A,2,commission of crime
16212,White,Female,31,No,A,1,tensed
16213,Other / Mixed Race,Female,9,,V,1,assaulted officer
16214,Black,Male,16,Yes,A,1,assaulted officer
16215,White,Male,45,Yes,A,1,tensed
16216,Native American,Male,47,Yes,A,1,tensed
16217,Black,Male,24,No,A,1,tensed
16218,Black,Male,38,Yes,A,1,tensed
16219,Black,Male,45,Yes,OT,1,commission of crime
16220,Black,Female,36,,A,2,verbal non-compliance
16221,White,Male,22,Yes,A,1,commission of crime
16222,White,Male,51,Yes,A,1,tensed
16223,Black,Male,15,,S,6,commission of crime
16224,Black,Male,22,,A,1,unspecified
16225,Black,Male,22,No,A,1,verbal non-compliance
16226,Native American,Male,21,Yes,A,1,commission of crime
16227,Black,Male,26,No,A,1,unspecified
16228,Black,Male,15,,OT,1,unspecified
16229,Other / Mixed Race,Male,28,Yes,OT,1,tensed
16230,Black,Male,17,,OT,1,verbal non-compliance
16231,Black,Male,21,,S,1,verbal non-compliance
16232,Black,Male,21,No,S,1,commission of crime
16233,Black,Female,21,,S,3,verbal non-compliance
16234,Black,Male,33,,A,1,fled on foot
16235,Black,Female,26,,OT,1,tensed
16236,Other / Mixed Race,Male,24,,A,1,commission of crime
16237,Black,Male,23,Yes,A,1,assaulted officer
16238,Black,Male,26,Yes,A,1,assaulted officer
16239,White,Male,0,,S,1,commission of crime
16240,Other / Mixed Race,Male,0,,OT,1,verbal non-compliance
16241,Black,Male,25,,S,2,commission of crime
16242,White,Male,27,Yes,S,1,fled on foot
16243,Black,Male,21,Yes,A,1,tensed
16244,Black,Male,31,No,OT,1,tensed
16245,Black,Male,14,,A,1,fled in vehicle
16246,Black,Male,28,No,S,1,unspecified
16247,Black,Male,20,,OT,1,tensed
16248,Black,Male,23,,A,1,tensed
16249,White,Male,24,Yes,A,1,fled on foot
16250,Black,Female,27,Yes,A,1,tensed
16251,Black,Male,23,Yes,A,1,tensed
16252,Asian,Male,32,No,A,1,commission of crime
16253,White,Male,37,Yes,A,1,tensed
16254,Black,Female,32,No,A,1,verbal non-compliance
16255,Black,Male,24,,A,1,commission of crime
16256,Other / Mixed Race,Male,17,No,OT,1,tensed
16257,Black,Female,24,Yes,A,1,verbal non-compliance
16258,Black,Male,46,,A,1,commission of crime
16259,Black,Male,27,Yes,A,1,fled on foot
16260,White,Male,23,Yes,A,1,assaulted officer
16261,White,Male,29,No,OT,1,tensed
16262,Asian,Male,26,Yes,A,1,commission of crime
16263,White,Male,28,No,OT,1,tensed
16264,Black,Male,27,Yes,A,1,unspecified
16265,Black,Male,31,No,OT,1,unspecified
16266,Black,Male,24,Yes,A,1,tensed
16267,Black,Male,16,,A,1,tensed
16268,Black,Male,16,Yes,S,1,unspecified
16269,Black,Male,21,,S,2,commission of crime
16270,White,Male,22,,A,1,unspecified
16271,Black,Male,22,No,A,5,verbal non-compliance
16272,White,Female,38,,OT,1,commission of crime
16273,Other / Mixed Race,Male,30,Yes,A,1,unspecified
16274,White,Male,25,No,A,1,fled on foot
16275,Black,Male,32,Yes,A,1,commission of crime
16276,Black,Male,46,Yes,A,1,commission of crime
16277,Black,Female,22,,A,1,fled on foot
16278,Black,Male,25,Yes,A,1,fled on foot
16279,Black,Male,22,Yes,A,1,fled on foot
16280,White,Male,28,No,A,1,tensed
16281,Black,Female,44,,ARRESTEE,1,tensed                                                                         
16282,White,Male,56,,SUSPECT,1,commission of a crime                                                          
16283,Black,Male,29,,ARRESTEE,1,fled on foot                                                                   
16284,Black,Male,41,,ARRESTEE,1,tensed                                                                         
16285,Black,Male,28,,ARRESTEE,1,fled on foot                                                                   
16286,Native American,Male,47,,OTHER,1,other                                                                          
16287,Black,Male,52,,A,1,tensed
16288,Black,Male,16,No,A,2,fled on foot
16289,White,Male,38,Yes,A,1,tensed
16290,Black,Male,36,No,S,1,tensed
16291,White,Male,25,Yes,OT,2,tensed
16292,Black,Male,34,Yes,A,1,fled on foot
16293,Black,Male,16,No,A,1,fled in vehicle
16294,Black,Male,44,No,A,1,commission of crime
16295,Black,Male,28,No,S,1,unspecified
16296,Black,Female,21,,S,1,commission of crime
16297,Black,Male,32,,A,1,tensed
16298,White,Female,23,,A,1,assaulted officer
16299,Black,Male,30,No,A,1,tensed
16300,Black,Male,47,,A,1,tensed
16301,Black,Male,19,No,OT,1,tensed
16302,White,Male,57,,OT,1,verbal non-compliance
16303,Black,Male,26,No,A,1,fled on foot
16304,Black,Male,24,Yes,A,1,tensed
16305,Black,Male,18,No,A,1,unspecified
16306,Black,Male,29,No,A,1,tensed
16307,Black,Male,43,Yes,A,1,tensed
16308,Other / Mixed Race,Female,25,,OT,1,tensed
16309,Native American,Male,28,No,A,1,fled on foot
16310,Black,Male,27,,A,1,commission of crime
16311,Black,Male,30,Yes,A,1,unspecified
16312,Null,Null,0,,OT,1,unspecified
16313,White,Female,41,Yes,A,1,tensed
16314,Black,Male,45,Yes,A,1,fled on foot
16315,Black,Male,20,Yes,A,1,tensed
16316,Black,Male,30,Yes,S,1,verbal non-compliance
16317,Black,Male,21,,S,1,commission of crime
16318,White,Female,33,,OT,1,tensed
16319,Black,Male,49,No,A,1,tensed
16320,Black,Female,22,,S,2,commission of crime
16321,Black,Female,47,No,A,1,unspecified
16322,Black,Female,0,,S,1,verbal non-compliance
16323,White,Male,39,Yes,A,1,unspecified
16324,White,Male,25,,OT,1,unspecified
16325,Null,Null,0,Yes,PV,1,unspecified
16326,Black,Male,33,No,A,1,tensed
16327,Black,Male,19,Yes,A,1,fled on foot
16328,Black,Male,29,No,A,1,tensed
16329,Black,Male,22,,A,1,unspecified
16330,Black,Male,33,Yes,A,1,tensed
16331,Black,Male,18,,S,1,commission of crime
16332,Black,Male,35,Yes,A,1,commission of crime
16333,White,Male,31,Yes,A,1,tensed
16334,White,Male,24,Yes,A,1,verbal non-compliance
16335,Black,Female,15,,A,1,commission of crime
16336,Black,Male,45,No,A,1,assaulted officer
16337,Black,Male,49,,AL,1,tensed
16338,Other / Mixed Race,Male,17,No,A,1,assaulted officer
16339,White,Male,37,Yes,A,1,unspecified
16340,Black,Female,23,,A,1,commission of crime
16341,Native American,Male,19,No,A,1,fled on foot
16342,Black,Male,42,Yes,A,1,tensed
16343,Native American,Female,36,Yes,A,1,assaulted officer
16344,Other / Mixed Race,Female,21,No,A,2,verbal non-compliance
16345,Black,Female,25,No,S,1,commission of crime
16346,Black,Male,30,Yes,S,1,unspecified
16347,White,Male,54,Yes,A,1,assaulted officer
16348,Black,Male,43,No,A,1,tensed
16349,Black,Female,21,,S,1,commission of crime
16350,White,Female,24,Yes,A,1,assaulted officer
16351,Black,Male,17,,A,1,tensed
16352,Black,Male,24,No,OT,1,verbal non-compliance
16353,White,Male,30,Yes,A,1,tensed
16354,White,Male,25,Yes,A,1,tensed
16355,Black,Male,27,Yes,A,2,fled on foot
16356,White,Male,32,Yes,A,1,commission of crime
16357,Black,Male,0,,S,1,verbal non-compliance
16358,White,Male,39,Yes,A,1,tensed
16359,Black,Male,35,No,A,1,tensed
16360,Black,Male,31,No,OT,1,commission of crime
16361,Black,Male,28,No,A,1,tensed
16362,Black,Male,19,Yes,A,1,fled on foot
16363,Black,Male,25,No,A,2,commission of crime
